ID,Name,Sex,Age,Height,Weight,Sport,Event,Medal
23210,"Francisco ""Quico"" Corts Juncosa",M,25,181,80,Hockey,Hockey Men's Hockey,Silver
23251,Kreimir osi,M,19,209,94,Basketball,Basketball Men's Basketball,Silver
23256,Adrian Cosma,M,22,180,78,Handball,Handball Men's Handball,Bronze
23288,Hctor Jos Costa Massironi,M,22,187,94,Basketball,Basketball Men's Basketball,Bronze
23302,Marlenis Costa Blanco,F,18,177,76,Volleyball,Volleyball Women's Volleyball,Gold
23333,Charles Gustave Lonce Coste,M,24,180,79,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
23339,Paul Vincent Costello,M,25,178,73,Rowing,Rowing Men's Double Sculls,Gold
23351,Daniela Costian,F,27,182,84,Athletics,Athletics Women's Discus Throw,Bronze
23362,Tanguy Cosyns,M,25,174,70,Hockey,Hockey Men's Hockey,Silver
23366,Aubert Ct,M,27,160,52,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Bronze
23371,"Paul Thomas Ct, II",M,28,190,89,Sailing,Sailing Mixed Three Person Keelboat,Bronze
23399,John Farrow Cotton,M,29,183,86,Baseball,Baseball Men's Baseball,Gold
23426,Natalie Anne Coughlin (-Hall),F,21,173,63,Swimming,Swimming Women's 100 metres Freestyle,Bronze
23453,"Melvin Grant ""Mel"" Counts",M,22,213,102,Basketball,Basketball Men's Basketball,Gold
23464,Charle Cournoyer,M,22,173,68,Short Track Speed Skating,Short Track Speed Skating Men's 500 metres,Bronze
23482,"Thomas William ""Tom"" Courtney",M,23,188,81,Athletics,Athletics Men's 800 metres,Gold
23497,DeMarcus Amir Cousins,M,25,210,122,Basketball,Basketball Men's Basketball,Gold
23522,Russell Coutts,M,22,179,85,Sailing,Sailing Mixed One Person Dinghy,Gold
23533,Alberto Cova,M,25,176,58,Athletics,"Athletics Men's 10,000 metres",Gold
23539,Gheorghe Covaciu,M,27,188,86,Handball,Handball Men's Handball,Bronze
23541,Serghei Covaliov,M,23,172,75,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Gold
23544,Mark Covell,M,32,201,130,Sailing,Sailing Mixed Two Person Keelboat,Silver
23563,"Patrick ""Pat"" Cowdell",M,22,143,54,Boxing,Boxing Men's Bantamweight,Bronze
23569,"Donald John ""Don"" Cowie",M,30,184,103,Sailing,Sailing Mixed Two Person Keelboat,Silver
23570,"Gillian ""Gill"" Cowley",F,25,168,55,Hockey,Hockey Women's Hockey,Gold
23575,Alison Cox,F,25,182,83,Rowing,Rowing Women's Coxed Eights,Silver
23585,J'den Michael Tbory Cox,M,21,180,86,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Bronze
23589,Lionel Cox,M,31,185,74,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Silver
23592,Rohanee Cox,F,27,182,83,Basketball,Basketball Women's Basketball,Silver
23599,Stephanie Renee Cox (Lopez-),F,22,168,61,Football,Football Women's Football,Gold
23605,"Annemarie Josefina ""Anna"" Cox-Wood",F,22,171,64,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Bronze
23614,Colleen Coyne,F,26,160,59,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
23615,Kendall Coyne,F,21,157,57,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
23621,Paolo Alfredo Cozzi,M,24,200,86,Volleyball,Volleyball Men's Volleyball,Silver
23631,Ren Crabos,M,21,167,68,Rugby,Rugby Men's Rugby,Silver
23650,"William Norval ""Bill"" Craig",M,19,180,77,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
23656,"James Downey ""Jim"" Craig",M,22,185,86,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
23657,"Kameryn Louise ""Kami"" Craig",F,21,181,88,Water Polo,Water Polo Women's Water Polo,Silver
23661,Ralph Cook Craig,M,22,182,73,Athletics,Athletics Men's 100 metres,Gold
23674,George Kelly Cramne (-Scott),M,21,172,60,Boxing,Boxing Men's Lightweight,Silver
23703,Sal Craviotto Rivero,M,23,192,98,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Gold
23707,Chandra Crawford,F,22,175,68,Cross Country Skiing,Cross Country Skiing Women's Sprint,Gold
23709,Dean Crawford,M,26,187,92,Rowing,Rowing Men's Coxed Eights,Gold
23722,Shannon Crawford,F,28,173,74,Rowing,Rowing Women's Coxed Eights,Gold
23724,Yunaika Crawford Rogert,F,21,164,78,Athletics,Athletics Women's Hammer Throw,Bronze
23735,Mark James Crear,M,27,186,79,Athletics,Athletics Men's 110 metres Hurdles,Silver
23762,Margalida Cresp Jaume,F,21,170,55,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
23767,Hernn Jorge Crespo,M,21,184,80,Football,Football Men's Football,Silver
23797,Ji Crha,M,25,181,76,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
23820,Sebastian Eduardo Crismanich,M,25,183,79,Taekwondo,Taekwondo Men's Welterweight,Gold
23826,Ernesto Rubn Cristaldo Santa Cruz,M,20,180,75,Football,Football Men's Football,Silver
23834,Cristiane Rozeira de Souza Silva,F,19,176,69,Football,Football Women's Football,Silver
23872,Rita Louise Crockett (-Buck),F,26,174,64,Volleyball,Volleyball Women's Volleyball,Silver
23884,Dirk Crois,M,23,184,87,Rowing,Rowing Men's Double Sculls,Silver
23887,Robin Croker,M,22,174,64,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze
23892,"Seymour Legrand ""Sy"" Cromwell, II",M,30,193,89,Rowing,Rowing Men's Double Sculls,Silver
23905,Kylie Cronk,F,24,169,58,Softball,Softball Women's Softball,Bronze
23909,"Edward ""Eddie"" Crook, Jr.",M,31,172,74,Boxing,Boxing Men's Middleweight,Gold
23930,Sidney Patrick Crosby,M,22,180,90,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
23943,Martin Patrick Cross,M,23,187,89,Rowing,Rowing Men's Coxless Fours,Bronze
23945,"Samuel Thomas ""Sam"" Cross",M,23,191,103,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,Silver
23952,Tara Lavell Cross-Battle,F,23,182,76,Volleyball,Volleyball Women's Volleyball,Bronze
23962,Giancarlo Crosta,M,26,182,86,Rowing,Rowing Men's Coxless Fours,Silver
23964,Will Crothers,M,25,195,95,Rowing,Rowing Men's Coxed Eights,Silver
23974,Ryan Crouser,M,23,201,125,Athletics,Athletics Men's Shot Put,Gold
23987,"Tamara ""Tammy"" Crow (-DeClercq)",F,27,160,48,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
24007,Jrgen Croy,M,25,186,85,Football,Football Men's Football,Bronze
24011,Maurits Bourgon Crucq,M,20,187,79,Hockey,Hockey Men's Hockey,Bronze
24013,Carolyn Crudgington,F,27,168,67,Softball,Softball Women's Softball,Bronze
24017,Robert Gordon Cruickshank,M,29,190,108,Sailing,Sailing Mixed Three Person Keelboat,Bronze
24026,Andr Alves da Cruz,M,19,172,70,Football,Football Men's Football,Silver
24028,Anna Cruz Lebrato,F,29,176,60,Basketball,Basketball Women's Basketball,Silver
24043,Joaquim Carvalho Cruz,M,21,187,74,Athletics,Athletics Men's 800 metres,Gold
24049,Mlton Cruz,M,26,178,67,Football,Football Men's Football,Silver
24064,Aleksandra Crvendaki,F,20,187,76,Basketball,Basketball Women's Basketball,Bronze
24070,Ibolya Csk (-Kdr),F,21,166,58,Athletics,Athletics Women's High Jump,Gold
24078,Gbor Csap,M,25,198,103,Water Polo,Water Polo Men's Water Polo,Gold
24079,Gza Csap,M,21,183,82,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Bronze
24082,Gnther Csar,M,21,180,72,Nordic Combined,Nordic Combined Men's Team,Bronze
24086,Jzsef Csatri,M,24,185,100,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Bronze
24108,Jzsef Csermk,M,20,170,89,Athletics,Athletics Men's Hammer Throw,Gold
24109,Jzsef Csermely,M,23,186,86,Rowing,Rowing Men's Coxless Fours,Silver
24110,Tibor Csernai,M,25,175,70,Football,Football Men's Football,Gold
24112,Tibor Cservenyk,M,24,185,91,Water Polo,Water Polo Men's Water Polo,Silver
24122,Douglas Csima,M,26,191,100,Rowing,Rowing Men's Coxed Eights,Silver
24125,Tamara Csipes,F,26,176,78,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Gold
24129,Istvn Csizmadia,M,23,183,81,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze
24137,Lszl Csongrdi,M,29,177,78,Fencing,"Fencing Men's Sabre, Team",Gold
24142,Imre Attila Cssz,M,23,197,125,Judo,Judo Men's Heavyweight,Bronze
24149,"Robert Jan ""Bob"" Ctvrtlik",M,25,193,89,Volleyball,Volleyball Men's Volleyball,Gold
24153,Vernica Mara Cuadrado Dehesa,F,33,184,73,Handball,Handball Women's Handball,Bronze
24158,Patrick Cubaynes,M,24,175,72,Football,Football Men's Football,Gold
24177,Simion Cuciuc,M,23,177,82,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze
24180,Milan uda,M,25,185,86,Volleyball,Volleyball Men's Volleyball,Silver
24182,"Timothy John ""Tim"" Cuddihy",M,17,184,84,Archery,Archery Men's Individual,Bronze
24183,Alenka Cuderman,F,23,166,59,Handball,Handball Women's Handball,Gold
24198,Jean-Yves Cuendet,M,23,175,67,Nordic Combined,Nordic Combined Men's Team,Bronze
24202,Edgar Henri Cuepper,M,27,183,72,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze
24229,Frank Josef Cuhel,M,23,178,73,Athletics,Athletics Men's 400 metres Hurdles,Silver
24241,Cui Yongmei,F,19,181,71,Volleyball,Volleyball Women's Volleyball,Bronze
24247,Milo uk,M,25,191,91,Water Polo,Water Polo Men's Water Polo,Gold
24252,"Joshua ""Josh"" Culbreath",M,24,170,62,Athletics,Athletics Men's 400 metres Hurdles,Bronze
24263,Kreimir uljak,M,29,195,93,Rowing,Rowing Men's Coxed Eights,Bronze
24274,Bernd Cullmann,M,20,180,71,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
24284,Juan Carlos Cuminetti,M,21,199,86,Volleyball,Volleyball Men's Volleyball,Bronze
24297,Jeremy Michael Cummings,M,31,188,93,Baseball,Baseball Men's Baseball,Bronze
24300,"Stephen Phillip ""Steve"" Cummings",M,23,190,75,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
24313,Rsul unayev,M,25,171,66,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Bronze
24351,Ivan upi,M,26,178,78,Handball,Handball Men's Handball,Bronze
24370,Ben Cureton,M,23,184,70,Rowing,Rowing Men's Lightweight Coxless Fours,Silver
24375,Sylvain Georges Michel Curinier,M,23,180,67,Canoeing,"Canoeing Men's Kayak Singles, Slalom",Silver
24385,"Michael Vincent ""Mike"" Curran",M,27,175,78,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
24406,Denise Marie Curry,F,24,185,74,Basketball,Basketball Women's Basketball,Gold
24422,Nina Curtis,F,24,167,68,Sailing,Sailing Women's Three Person Keelboat,Silver
24435,Robert Stephen Cusack,M,17,171,70,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze
24440,"Clifton Emmett ""Cliff"" Cushman",M,22,188,72,Athletics,Athletics Men's 400 metres Hurdles,Silver
24448,"Elizabeth Alyse ""Betty"" Cuthbert",F,18,169,57,Athletics,Athletics Women's 100 metres,Gold
24459,John Edwin Cutler,M,26,185,89,Sailing,Sailing Mixed One Person Dinghy,Bronze
24463,Calistrat Cuov,M,20,175,64,Boxing,Boxing Men's Lightweight,Bronze
24464,Simion Cuov,M,24,175,60,Boxing,Boxing Men's Lightweight,Silver
24465,Angela Cutrone,F,23,163,60,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Gold
24472,Zoran utura,M,26,202,97,Basketball,Basketball Men's Basketball,Silver
24485,Borislav Cvetkovi,M,21,178,68,Football,Football Men's Football,Bronze
24488,udovt Cvetler,M,26,171,69,Football,Football Men's Football,Silver
24490,Danko Cvjetianin,M,24,199,90,Basketball,Basketball Men's Basketball,Silver
24495,"Stanley Francis ""Stan"" Cwiklinski",M,21,189,86,Rowing,Rowing Men's Coxed Eights,Gold
24515,Krystyna Czajkowska-Rawska,F,28,172,63,Volleyball,Volleyball Women's Volleyball,Bronze
24528,Kazimierz Czarnecki,M,28,165,67,Weightlifting,Weightlifting Men's Lightweight,Bronze
24541,Kurt Czekalla,M,38,182,89,Shooting,Shooting Mixed Trap,Bronze
24544,Attila Czene,M,18,185,76,Swimming,Swimming Men's 200 metres Individual Medley,Bronze
24565,Kinga Czigny,F,20,173,64,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Gold
24589,Andrs Nicols D'Alessandro,M,23,170,70,Football,Football Men's Football,Gold
24592,Michal D'Almeida,M,24,176,80,Cycling,Cycling Men's Team Sprint,Silver
24606,"Vincenzo ""Enzo"" D'Angelo",M,25,186,95,Water Polo,Water Polo Men's Water Polo,Silver
24609,Sabrina D'Angelo,F,23,173,71,Football,Football Women's Football,Bronze
24611,Francesco D'Aniello,M,39,170,80,Shooting,Shooting Men's Double Trap,Silver
24635,Jos Telles da Conceio,M,21,186,74,Athletics,Athletics Men's High Jump,Bronze
24730,Rafael Carlos da Silva,M,25,203,160,Judo,Judo Men's Heavyweight,Bronze
24758,Ali Reza Dabir,M,22,172,66,Wrestling,"Wrestling Men's Featherweight, Freestyle",Gold
24765,Ana Dabovi,F,26,183,70,Basketball,Basketball Women's Basketball,Bronze
24766,Dejan Dabovi,M,24,190,95,Water Polo,Water Polo Men's Water Polo,Gold
24767,Milica Dabovi,F,34,173,63,Basketball,Basketball Women's Basketball,Bronze
24768,Sara Ilonka Dbritz,F,21,171,59,Football,Football Women's Football,Gold
24780,Lars Andreas Dackell,M,21,179,83,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
24805,Costic Dafinoiu,M,22,183,81,Boxing,Boxing Men's Light-Heavyweight,Bronze
24819,Mustafa Dastanl,M,25,168,62,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Gold
24842,Kevin Curtis Dahl,M,23,180,86,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
24862,Mona Dahle (-Sivertsen),F,21,168,63,Handball,Handball Women's Handball,Silver
24904,Heike Dhne (-Mller),F,18,172,67,Swimming,Swimming Women's 800 metres Freestyle,Bronze
24905,Sabine Dhne,F,26,177,73,Rowing,Rowing Women's Coxless Pairs,Silver
24913,Dai Xiaoxiang,M,21,178,70,Archery,Archery Men's Individual,Bronze
24922,Laurent Daignault,M,23,168,64,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Silver
24942,Ro Masivesi Dakuwaqa,M,22,190,105,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,Gold
24950,Fabio Dal Zotto,M,19,186,70,Fencing,"Fencing Men's Foil, Individual",Gold
24981,"Phillip Peter ""Phil"" Dalhausser",M,28,206,93,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,Gold
24983,Draen Dalipagi,M,24,197,95,Basketball,Basketball Men's Basketball,Silver
24992,Luciano Dalla Bona,M,20,178,76,Cycling,Cycling Men's 100 kilometres Team Time Trial,Silver
25018,"William Morris ""Bill"" Dally",M,20,189,84,Rowing,Rowing Men's Coxed Eights,Gold
25025,Jen Dalnoki,M,19,178,82,Football,Football Men's Football,Gold
25036,Chloe Elysha Dalton,F,23,180,72,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Gold
25055,John Joseph Daly,M,24,187,83,Athletics,"Athletics Men's 2,590 metres Steeplechase",Silver
25068,Bertrand ric Hugues Damaisin,M,23,173,77,Judo,Judo Men's Half-Middleweight,Bronze
25098,Georgeta Damian-Andrunache,F,24,178,75,Rowing,Rowing Women's Coxless Pairs,Gold
25102,Angelo Damiano,M,26,172,73,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",Gold
25104,Leandro Damio da Silva dos Santos,M,23,187,84,Football,Football Men's Football,Silver
25111,Maurizio Damilano,M,23,183,70,Athletics,Athletics Men's 20 kilometres Walk,Gold
25124,Jrg Damme,M,21,190,104,Shooting,Shooting Mixed Trap,Bronze
25137,Fedya Damyanov,M,22,184,80,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Bronze
25143,Barry Dancer,M,23,178,67,Hockey,Hockey Men's Hockey,Silver
25157,Ludvk Dank,M,27,193,123,Athletics,Athletics Men's Discus Throw,Silver
25193,"Eleanor Suzanne ""Ellie"" Daniel (-Drye)",F,18,173,65,Swimming,Swimming Women's 100 metres Butterfly,Silver
25194,Emmanuel Shinkut Daniel,M,22,174,88,Football,Football Men's Football,Bronze
25215,"Charles Meldrum ""Charlie"" Daniels",M,19,183,70,Swimming,Swimming Men's 50 yard Freestyle,Bronze
25224,Quincey Daniels,M,19,171,63,Boxing,Boxing Men's Light-Welterweight,Bronze
25228,Egil Danielsen,M,23,182,88,Athletics,Athletics Men's Javelin Throw,Gold
25230,John Danielsen,M,21,180,74,Football,Football Men's Football,Silver
25255,Danilo Luiz da Silva,M,21,184,73,Football,Football Men's Football,Silver
25265,Predrag Danilovi,M,26,201,99,Basketball,Basketball Men's Basketball,Silver
25269,Sarah Delphine lonore Daninthe,F,24,172,69,Fencing,"Fencing Women's epee, Team",Bronze
25282,Wolfgang Danne,M,26,184,75,Figure Skating,Figure Skating Mixed Pairs,Bronze
25283,Jochen Danneberg,M,22,180,77,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Silver
25284,Rolf Danneberg,M,31,198,125,Athletics,Athletics Men's Discus Throw,Gold
25309,Adrian Delano Dantley,M,21,195,95,Basketball,Basketball Men's Basketball,Gold
25317,Serhiy Petrovych Danylchenko,M,26,162,54,Boxing,Boxing Men's Bantamweight,Bronze
25330,Melodie Daoust,F,22,163,71,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
25335,Munir Ahmed Dar,M,21,171,73,Hockey,Hockey Men's Hockey,Silver
25336,Tanvir Ahmad Dar,M,21,167,81,Hockey,Hockey Men's Hockey,Gold
25337,Tauqir Dar,M,20,175,76,Hockey,Hockey Men's Hockey,Gold
25358,Carolyn Darbyshire-McRory,F,46,168,61,Curling,Curling Women's Curling,Silver
25378,"Charles Frick ""Chuck"" Darling",M,26,203,102,Basketball,Basketball Men's Basketball,Gold
25380,Hannah Darling,F,20,174,72,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Bronze
25382,"Thomas Ward ""Tom"" Darling",M,26,193,92,Rowing,Rowing Men's Coxed Eights,Silver
25384,Lisa Darmanin,F,24,168,65,Sailing,Sailing Mixed Multihull,Silver
25392,"William Thomas ""Bill"" Darnton",M,20,185,74,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
25395,Jean-Claude Darouy,M,20,165,52,Rowing,Rowing Men's Coxed Pairs,Silver
25399,Roddy Darragon,M,22,183,79,Cross Country Skiing,Cross Country Skiing Men's Sprint,Silver
25419,Natalie Rose Darwitz,F,18,160,65,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
25432,Rinat Fayzrakhmanovich Dasayev,M,23,190,74,Football,Football Men's Football,Bronze
25444,Dmitry Vladimirovich Dashchinsky,M,20,170,68,Freestyle Skiing,Freestyle Skiing Men's Aerials,Bronze
25457,Svetlana Dai-Kiti,F,20,172,67,Handball,Handball Women's Handball,Silver
25459,Uwe Daler,M,21,193,87,Swimming,Swimming Men's 400 metres Freestyle,Gold
25484,Pavel Valeryevich Datsyuk,M,23,180,86,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
25487,Jean-Daniel Dtwyler,M,22,178,82,Alpine Skiing,Alpine Skiing Men's Downhill,Bronze
25501,Line Daugaard (-Widt Fruensgaard),F,26,174,65,Handball,Handball Women's Handball,Gold
25511,Tamra Dauniene (Kaagina-),F,24,190,75,Basketball,Basketball Women's Basketball,Gold
25537,Flemming Davanger,M,38,183,68,Curling,Curling Men's Curling,Gold
25543,Lara Shiree Davenport,F,24,174,63,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
25544,Lindsay Ann Davenport,F,20,191,79,Tennis,Tennis Women's Singles,Gold
25551,"John Gerald ""Gerry"" Davey",M,21,178,72,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
25555,"David ""Davi"" Cortez Silva",M,20,178,71,Football,Football Men's Football,Silver
25562,Franck Olivier Christian Franois David,M,22,174,68,Sailing,Sailing Men's Windsurfer,Gold
25609,Caryn Davies,F,22,193,82,Rowing,Rowing Women's Coxed Eights,Silver
25612,Christopher Davies,M,26,187,81,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Gold
25615,"David ""Dave"" Davies",M,19,190,84,Swimming,"Swimming Men's 1,500 metres Freestyle",Bronze
25616,"Richard Allen ""Dick"" Davies",M,28,186,80,Basketball,Basketball Men's Basketball,Gold
25622,Grant Jon Davies,M,25,173,80,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Silver
25627,James Davies,M,25,181,98,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,Silver
25631,John Llewellyn Davies,M,26,185,68,Athletics,"Athletics Men's 1,500 metres",Bronze
25647,Stephen John Davies,M,23,174,77,Hockey,Hockey Men's Hockey,Silver
25651,"Patricia Joan ""Trish"" Davies",F,23,157,60,Hockey,Hockey Women's Hockey,Gold
25667,"Anthony Marshon Davis, Jr.",M,19,208,100,Basketball,Basketball Men's Basketball,Gold
25668,Barry Alan Davis,M,22,155,57,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Silver
25669,"Walter Francis ""Buddy"" Davis",M,21,203,90,Athletics,Athletics Men's High Jump,Gold
25670,Calvin B. Davis,M,24,183,79,Athletics,Athletics Men's 400 metres Hurdles,Bronze
25673,Clarissa Glennet Davis (-Wrightsil),F,25,185,73,Basketball,Basketball Women's Basketball,Bronze
25676,David Davis Cmara,M,31,185,85,Handball,Handball Men's Handball,Bronze
25686,Glenn Ashby Davis,M,22,183,73,Athletics,Athletics Men's 400 metres Hurdles,Gold
25688,Heather Davis,F,26,177,77,Rowing,Rowing Women's Coxed Eights,Bronze
25694,Jack Wells Davis,M,21,190,70,Athletics,Athletics Men's 110 metres Hurdles,Silver
25705,"Kenneth Bryan ""Kenny"" Davis",M,23,180,82,Basketball,Basketball Men's Basketball,Silver
25713,Meryl Elizabeth Davis,F,23,160,49,Figure Skating,Figure Skating Mixed Ice Dancing,Silver
25716,Nicole Marie Davis,F,26,167,66,Volleyball,Volleyball Women's Volleyball,Silver
25717,Otis Crandall Davis,M,28,185,74,Athletics,Athletics Men's 400 metres,Gold
25721,"Roderick Hopkins ""Rod"" Davis",M,28,182,87,Sailing,Sailing Mixed Three Person Keelboat,Gold
25723,Shani Earl Davis,M,23,188,86,Speed Skating,"Speed Skating Men's 1,000 metres",Gold
